ID,Type,Movie_number,Fly_number,Other_number,Difference_x,Difference_y,Distance
-1.731908375036457,Dmelanogaster,-1.540178228347156,-1.474086948191004,-1.647508942095828,-0.29112598620746094,0.13690305148997167,-0.9682194779091229
-1.731623498257933,Dmelanogaster,-1.540178228347156,-1.30066495428618,-1.647508942095828,-0.7149682763083218,-0.4453003120201505,-0.4135330874139979
-1.731338621479409,Dmelanogaster,-1.540178228347156,-1.1272429603813559,-1.647508942095828,-1.7800030216005909,1.731326287251778,1.3746167504881293
-1.7310537447008851,Dmelanogaster,-1.540178228347156,-0.9538209664765319,-1.647508942095828,-1.8719651722165502,-1.0200454104897745,0.9422106988432631
-1.7307688679223612,Dmelanogaster,-1.540178228347156,-0.780398972571708,-1.647508942095828,-0.2890785985695756,0.24708832598418745,-0.897780748576016
-1.7304839911438372,Dmelanogaster,-1.540178228347156,-0.6069769786668839,-1.647508942095828,-2.0426168279970214,1.8450412120377149,1.667602852929899
-1.7301991143653133,Dmelanogaster,-1.540178228347156,-0.43355498476205995,-1.647508942095828,-0.3202461555689445,0.046739931631330306,-0.9713453771580653
-1.7299142375867893,Dmelanogaster,-1.540178228347156,-0.26013299085723596,-1.647508942095828,-1.1763477715995916,0.6293063704908691,0.10009097022085889
-1.7296293608082653,Dmelanogaster,-1.540178228347156,-0.086710996952412,-1.647508942095828,0.0874786137404178,0.3111502324771867,-0.9436566288209133
-1.7293444840297414,Dmelanogaster,-1.540178228347156,0.086710996952412,-1.647508942095828,-0.4301910845691424,0.3125633454020882,-0.7391483386301858
-1.7290596072512174,Dmelanogaster,-1.540178228347156,0.26013299085723596,-1.647508942095828,-0.2313338576428473,1.3618034440938809,0.24820069017185817
-1.7287747304726935,Dmelanogaster,-1.540178228347156,0.43355498476205995,-1.647508942095828,-1.4322954952591844,0.7333333106070408,0.38759788563613945
-1.7284898536941695,Dmelanogaster,-1.540178228347156,0.6069769786668839,-1.647508942095828,-2.0426168279970214,-0.357106815263509,0.8912231666792116
-1.7282049769156456,Dmelanogaster,-1.540178228347156,0.780398972571708,-1.647508942095828,-1.6315408888637712,1.5413815382955414,1.1138885043713445
-1.7279201001371214,Dmelanogaster,-1.540178228347156,0.9538209664765319,-1.647508942095828,-1.80605267508378,1.8254007611776242,1.4708142810954632
-1.7276352233585974,Dmelanogaster,-1.540178228347156,1.1272429603813559,-1.647508942095828,-1.4491871009103925,1.3075324930025545,0.7941041000624393
-1.7273503465800735,Dmelanogaster,-1.540178228347156,1.30066495428618,-1.647508942095828,-0.9048398237481192,-0.0829417639721411,-0.36763268779804903
-1.7270654698015495,Dmelanogaster,-1.540178228347156,1.474086948191004,-1.647508942095828,-0.9806250531700619,-0.6700030244744756,-0.043131830104658514
-1.7267805930230256,Dmelanogaster,-1.540178228347156,1.647508942095828,-1.647508942095828,-0.7977797331118553,-0.8374604904637565,-0.0531431990037013
-1.7264957162445016,Dmelanogaster,-1.540178228347156,-1.647508942095828,-1.474086948191004,0.29112598620746094,-0.13690305148997167,-0.9682194779091229
-1.7262108394659776,Dmelanogaster,-1.540178228347156,-1.30066495428618,-1.474086948191004,-0.4238422898910543,-0.5822033634278485,-0.5170835388833354
-1.7259259626874537,Dmelanogaster,-1.540178228347156,-1.1272429603813559,-1.474086948191004,-1.4888770354830472,1.59442323584408,1.0590369208510135
-1.7256410859089297,Dmelanogaster,-1.540178228347156,-0.9538209664765319,-1.474086948191004,-1.5808391860990065,-1.1569484618974726,0.7828287302306032
-1.7253562091304058,Dmelanogaster,-1.540178228347156,-0.780398972571708,-1.474086948191004,0.002047387637885345,0.11018527449421579,-1.1816948497148276
-1.7250713323518818,Dmelanogaster,-1.540178228347156,-0.6069769786668839,-1.474086948191004,-1.7676436290252133,1.7081381606300168,1.346845959168247
-1.7247864555733579,Dmelanogaster,-1.540178228347156,-0.43355498476205995,-1.474086948191004,-0.029120169361483518,-0.09016311985864135,-1.199945249399719
-1.724501578794834,Dmelanogaster,-1.540178228347156,-0.26013299085723596,-1.474086948191004,-0.8852217854820478,0.49240331908317114,-0.23700463055477036
-1.72421670201631,Dmelanogaster,-1.540178228347156,-0.086710996952412,-1.474086948191004,0.37860459997785106,0.17424718106948867,-0.8686694106453932
-1.723931825237786,Dmelanogaster,-1.540178228347156,0.086710996952412,-1.474086948191004,-0.13906509824179206,0.17566029385726742,-1.0613636613816257
-1.723646948459262,Dmelanogaster,-1.540178228347156,0.26013299085723596,-1.474086948191004,0.05979212856461363,1.2249003926861828,0.07674924989211858
-1.723362071680738,Dmelanogaster,-1.540178228347156,0.43355498476205995,-1.474086948191004,-1.1411695091416407,0.5964302589250974,0.050111146754222895
-1.7230771949022141,Dmelanogaster,-1.540178228347156,0.6069769786668839,-1.474086948191004,-1.80216222849589,-0.494009866671207,0.6352592798267135
-1.7227923181236902,Dmelanogaster,-1.540178228347156,0.780398972571708,-1.474086948191004,-1.340414902446504,1.4044784868878433,0.7967915911879447
-1.7225074413451662,Dmelanogaster,-1.540178228347156,0.9538209664765319,-1.474086948191004,-1.5149266889662363,1.6884977094956806,1.1576322842599394
-1.7222225645666422,Dmelanogaster,-1.540178228347156,1.1272429603813559,-1.474086948191004,-1.1580611144931248,1.1706294413206109,0.47467030194558485
-1.7219376877881183,Dmelanogaster,-1.540178228347156,1.30066495428618,-1.474086948191004,-0.6137138373308517,-0.21984481546211276,-0.6259048268991049
-1.721652811009594,Dmelanogaster,-1.540178228347156,1.474086948191004,-1.474086948191004,-0.689499067052518,-0.8069060758821736,-0.1508892045459383
-1.7213679342310702,Dmelanogaster,-1.540178228347156,1.647508942095828,-1.474086948191004,-0.506653746694588,-0.9743635418714545,-0.08913388145805524
-1.7210830574525462,Dmelanogaster,-1.540178228347156,-1.647508942095828,-1.30066495428618,0.7149682763083218,0.4453003120201505,-0.4135330874139979
-1.7207981806740222,Dmelanogaster,-1.540178228347156,-1.474086948191004,-1.30066495428618,0.4238422898910543,0.5822033634278485,-0.5170835388833354
-1.7205133038954983,Dmelanogaster,-1.540178228347156,-1.1272429603813559,-1.30066495428618,-1.0650347455919928,2.011025499582278,1.383432343795305
-1.7202284271169743,Dmelanogaster,-1.540178228347156,-0.9538209664765319,-1.30066495428618,-1.156996896207952,-0.5747450984696241,0.052479725853308276
-1.7199435503384504,Dmelanogaster,-1.540178228347156,-0.780398972571708,-1.30066495428618,0.4258896775888844,0.692388638059187,-0.4099788833300929
-1.7196586735599264,Dmelanogaster,-1.540178228347156,-0.6069769786668839,-1.30066495428618,-1.343801339134159,2.011025499582278,1.6255570870371532
-1.7193737967814025,Dmelanogaster,-1.540178228347156,-0.43355498476205995,-1.30066495428618,0.3947221207393774,0.49204024356920717,-0.617650028575127
-1.7190889200028785,Dmelanogaster,-1.540178228347156,-0.26013299085723596,-1.30066495428618,-0.4613794952912698,1.0746066825110197,-0.00395717212112395
-1.7188040432243545,Dmelanogaster,-1.540178228347156,-0.086710996952412,-1.30066495428618,0.8024468898689054,0.7564505444973372,-0.11714057318260793
-1.7185191664458306,Dmelanogaster,-1.540178228347156,0.086710996952412,-1.30066495428618,0.2847771917391794,0.7578636574222387,-0.4022087988374855
-1.7182342896673066,Dmelanogaster,-1.540178228347156,0.26013299085723596,-1.30066495428618,0.4836344186355021,1.807103756114031,0.7921465987450966
-1.7179494128887827,Dmelanogaster,-1.540178228347156,0.43355498476205995,-1.30066495428618,-0.7173272192505864,1.1786336226271914,0.21539347356689362
-1.7176645361102587,Dmelanogaster,-1.540178228347156,0.6069769786668839,-1.30066495428618,-1.378319938305112,0.08819349670179243,0.11973054912297433
-1.7173796593317348,Dmelanogaster,-1.540178228347156,0.780398972571708,-1.30066495428618,-0.9165726125554495,1.9866818503156916,1.1258918302405276
-1.7170947825532108,Dmelanogaster,-1.540178228347156,0.9538209664765319,-1.30066495428618,-1.091084399075182,2.011025499582278,1.4913073992178905
-1.7168099057746868,Dmelanogaster,-1.540178228347156,1.1272429603813559,-1.30066495428618,-0.7342188246020706,1.7528328050227049,0.8109423801767361
-1.7165250289961629,Dmelanogaster,-1.540178228347156,1.30066495428618,-1.30066495428618,-0.18987154743979737,0.3623585479657358,-0.8527930184586308
-1.716240152217639,Dmelanogaster,-1.540178228347156,1.474086948191004,-1.30066495428618,-0.2656567771314913,-0.22470271250917406,-0.9326695224975449
-1.715955275439115,Dmelanogaster,-1.540178228347156,1.647508942095828,-1.30066495428618,-0.08281145680353352,-0.39216017844360596,-0.8555449686140847
-1.715670398660591,Dmelanogaster,-1.540178228347156,-1.647508942095828,-1.1272429603813559,1.7800030216005909,-1.731326287251778,1.3746167504881293
-1.7153855218820668,Dmelanogaster,-1.540178228347156,-1.474086948191004,-1.1272429603813559,1.4888770354830472,-1.59442323584408,1.0590369208510135
-1.7151006451035429,Dmelanogaster,-1.540178228347156,-1.30066495428618,-1.1272429603813559,1.0650347455919928,-2.011025499582278,1.383432343795305
-1.714815768325019,Dmelanogaster,-1.540178228347156,-0.9538209664765319,-1.1272429603813559,-0.0919621506759041,-2.011025499582278,1.7982528056829756
-1.714530891546495,Dmelanogaster,-1.540178228347156,-0.780398972571708,-1.1272429603813559,1.4909244231808771,-1.4842379612127412,0.9674298457118276
-1.714246014767971,Dmelanogaster,-1.540178228347156,-0.6069769786668839,-1.1272429603813559,-0.2787665935121939,0.11371492473108781,-0.9910328273015495
-1.713961137989447,Dmelanogaster,-1.540178228347156,-0.43355498476205995,-1.1272429603813559,1.4597568660316464,-1.6845863557027214,1.1184520630967465
-1.713676261210923,Dmelanogaster,-1.540178228347156,-0.26013299085723596,-1.1272429603813559,0.6036552500009993,-1.1020199167609086,0.08415845666038638
-1.7133913844323991,Dmelanogaster,-1.540178228347156,-0.086710996952412,-1.1272429603813559,1.8674816354608983,-1.4201760547745912,1.1996656740263567
-1.7131065076538752,Dmelanogaster,-1.540178228347156,0.086710996952412,-1.1272429603813559,1.349811937331172,-1.4187629418496897,0.8153056638159023
-1.7128216308753512,Dmelanogaster,-1.540178228347156,0.26013299085723596,-1.1272429603813559,1.5486691639277712,-0.3695228431578972,0.3454741034784285
-1.7125367540968273,Dmelanogaster,-1.540178228347156,0.43355498476205995,-1.1272429603813559,0.34770752634140634,-0.9979929766447371,-0.12471066402624245
-1.7122518773183033,Dmelanogaster,-1.540178228347156,0.6069769786668839,-1.1272429603813559,-0.31328519301284297,-2.011025499582278,1.0712758226988357
-1.7119670005397793,Dmelanogaster,-1.540178228347156,0.780398972571708,-1.1272429603813559,0.14846213291665378,-0.18994474901108582,-1.042624804780692
-1.7116821237612554,Dmelanogaster,-1.540178228347156,0.9538209664765319,-1.1272429603813559,-0.026049653423244407,0.09407447376129884,-1.1965290404387705
-1.7113972469827314,Dmelanogaster,-1.540178228347156,1.1272429603813559,-1.1272429603813559,0.33081592098992224,-0.42379379424922353,-0.7186629303424095
-1.7111123702042075,Dmelanogaster,-1.540178228347156,1.30066495428618,-1.1272429603813559,0.8751631981521953,-1.8142680513061926,0.930440485603487
-1.7108274934256835,Dmelanogaster,-1.540178228347156,1.474086948191004,-1.1272429603813559,0.7993779684305291,-2.011025499582278,1.5248873986307818
-1.7105426166471596,Dmelanogaster,-1.540178228347156,1.647508942095828,-1.1272429603813559,0.9822232887884591,-2.011025499582278,1.763077298220167
-1.7102577398686356,Dmelanogaster,-1.540178228347156,-1.647508942095828,-0.9538209664765319,1.8719651722165502,1.0200454104897745,0.9422106988432631
-1.7099728630901116,Dmelanogaster,-1.540178228347156,-1.474086948191004,-0.9538209664765319,1.5808391860990065,1.1569484618974726,0.7828287302306032
-1.7096879863115877,Dmelanogaster,-1.540178228347156,-1.30066495428618,-0.9538209664765319,1.156996896207952,0.5747450984696241,0.052479725853308276
