ID,Type,Movie_number,Fly_number,Other_number,Difference_x,Difference_y,Distance
3431,Dmelanogaster,10,11,0,-49.74841742,74.47335862,89.56107514
3432,Dmelanogaster,10,12,0,-72.97403905,75.86161699,105.2625067
3433,Dmelanogaster,10,13,0,-49.52381655,-5.01071665,49.77665806
3434,Dmelanogaster,10,14,0,-87.60363007,7.363875099,87.91258532
3435,Dmelanogaster,10,15,0,-25.5998148,-15.13312571,29.73822475
3436,Dmelanogaster,10,16,0,-77.74579641,7.326076232,78.09020587
3437,Dmelanogaster,10,17,0,-57.82954093,25.90980634,63.36855584
3438,Dmelanogaster,10,18,0,9.513541205,9.45213034,13.41082526
3439,Dmelanogaster,10,19,0,-64.6209164,-2.341516125,64.66332449
3440,Dmelanogaster,10,0,1,-4.654612439,-9.455591772,10.53914763
3441,Dmelanogaster,10,2,1,-53.83342667,-17.32057962,56.55121843
3442,Dmelanogaster,10,3,1,-39.650147,72.82569578,82.91993803
3443,Dmelanogaster,10,4,1,-51.0633248,75.43804168,91.09534166
3444,Dmelanogaster,10,5,1,-59.43006343,48.16353122,76.49613179
3445,Dmelanogaster,10,6,1,-86.5220567,-19.89174282,88.77920774
3446,Dmelanogaster,10,7,1,-51.17565145,37.832264,63.64139769
3447,Dmelanogaster,10,8,1,-67.17359958,11.20097945,68.10106035
3448,Dmelanogaster,10,9,1,-51.27572775,-17.14815969,54.06717708
3449,Dmelanogaster,10,10,1,3.659350721,28.68220952,28.91470198
3450,Dmelanogaster,10,11,1,-54.40302986,65.01776685,84.77617391
3451,Dmelanogaster,10,12,1,-77.62865149,66.40602521,102.1565843
3452,Dmelanogaster,10,13,1,-54.17842899,-14.46630842,56.07652136
3453,Dmelanogaster,10,14,1,-92.25824251,-2.091716673,92.28195159
3454,Dmelanogaster,10,15,1,-30.25442724,-24.58871748,38.98634883
3455,Dmelanogaster,10,16,1,-82.40040885,-2.129515541,82.42792133
3456,Dmelanogaster,10,17,1,-62.48415337,16.45421457,64.61432194
3457,Dmelanogaster,10,18,1,4.858928766,-0.003461432,4.858929999
3458,Dmelanogaster,10,19,1,-69.27552884,-11.7971079,70.2728301
3459,Dmelanogaster,10,0,2,49.17881424,7.86498785,49.80375291
3460,Dmelanogaster,10,1,2,53.83342667,17.32057962,56.55121843
3461,Dmelanogaster,10,3,2,14.18327968,90.1462754,91.25522665
3462,Dmelanogaster,10,4,2,2.770101874,92.7586213,92.79997462
3463,Dmelanogaster,10,5,2,-5.596636758,65.48411085,65.72283558
3464,Dmelanogaster,10,6,2,-32.68863002,-2.571163193,32.78959306
3465,Dmelanogaster,10,7,2,2.657775223,55.15284362,55.21684461
3466,Dmelanogaster,10,8,2,-13.3401729,28.52155907,31.487133
3467,Dmelanogaster,10,9,2,2.55769892,0.172419928,2.56350393
3468,Dmelanogaster,10,10,2,57.49277739,46.00278914,73.63203149
3469,Dmelanogaster,10,11,2,-0.569603184,82.33834647,82.34031665
3470,Dmelanogaster,10,12,2,-23.79522482,83.72660484,87.04227181
3471,Dmelanogaster,10,13,2,-0.34500232,2.854271199,2.875046205
3472,Dmelanogaster,10,14,2,-38.42481584,15.22886295,41.33261108
3473,Dmelanogaster,10,15,2,23.57899944,-7.268137862,24.67377236
3474,Dmelanogaster,10,16,2,-28.56698218,15.19106408,32.35492078
3475,Dmelanogaster,10,17,2,-8.650726696,33.77479419,34.8650512
3476,Dmelanogaster,10,18,2,58.69235544,17.31711819,61.19375107
3477,Dmelanogaster,10,19,2,-15.44210216,5.523471724,16.40022131
3478,Dmelanogaster,10,0,3,34.99553456,-82.28128755,89.41419194
3479,Dmelanogaster,10,1,3,39.650147,-72.82569578,82.91993803
3480,Dmelanogaster,10,2,3,-14.18327968,-90.1462754,91.25522665
3481,Dmelanogaster,10,4,3,-11.4131778,2.612345899,11.70832946
3482,Dmelanogaster,10,5,3,-19.77991644,-24.66216455,31.6143552
3483,Dmelanogaster,10,6,3,-46.8719097,-92.71743859,103.8917674
3484,Dmelanogaster,10,7,3,-11.52550445,-34.99343178,36.8426047
3485,Dmelanogaster,10,8,3,-27.52345258,-61.62471633,67.4918225
3486,Dmelanogaster,10,9,3,-11.62558076,-89.97385547,90.72182095
3487,Dmelanogaster,10,10,3,43.30949772,-44.14348626,61.84140984
3488,Dmelanogaster,10,11,3,-14.75288286,-7.807928932,16.69165381
3489,Dmelanogaster,10,12,3,-37.9785045,-6.419670563,38.51725553
3490,Dmelanogaster,10,13,3,-14.528282,-87.2920042,88.49273967
3491,Dmelanogaster,10,14,3,-52.60809551,-74.91741245,91.54359837
3492,Dmelanogaster,10,15,3,9.395719759,-97.41441326,97.86647772
3493,Dmelanogaster,10,16,3,-42.75026186,-74.95521132,86.28944659
3494,Dmelanogaster,10,17,3,-22.83400637,-56.37148121,60.82052072
3495,Dmelanogaster,10,18,3,44.50907576,-72.82915721,85.35305481
3496,Dmelanogaster,10,19,3,-29.62538184,-84.62280368,89.65869813
3497,Dmelanogaster,10,0,4,46.40871236,-84.89363345,96.7506981
3498,Dmelanogaster,10,1,4,51.0633248,-75.43804168,91.09534166
3499,Dmelanogaster,10,2,4,-2.770101874,-92.7586213,92.79997462
3500,Dmelanogaster,10,3,4,11.4131778,-2.612345899,11.70832946
3501,Dmelanogaster,10,5,4,-8.366738631,-27.27451045,28.52895434
3502,Dmelanogaster,10,6,4,-35.4587319,-95.32978449,101.710813
3503,Dmelanogaster,10,7,4,-0.11232665,-37.60577768,37.60594544
3504,Dmelanogaster,10,8,4,-16.11027477,-64.23706223,66.22643821
3505,Dmelanogaster,10,9,4,-0.212402953,-92.58620137,92.58644501
3506,Dmelanogaster,10,10,4,54.72267552,-46.75583216,71.9769342
3507,Dmelanogaster,10,11,4,-3.339705057,-10.42027483,10.94238353
3508,Dmelanogaster,10,12,4,-26.56532669,-9.032016462,28.05875805
3509,Dmelanogaster,10,13,4,-3.115104193,-89.9043501,89.95830168
3510,Dmelanogaster,10,14,4,-41.19491771,-77.52975835,87.79455948
3511,Dmelanogaster,10,15,4,20.80889756,-100.0267592,102.1683061
3512,Dmelanogaster,10,16,4,-31.33708405,-77.56755722,83.65846502
3513,Dmelanogaster,10,17,4,-11.42082857,-58.98382711,60.07934076
3514,Dmelanogaster,10,18,4,55.92225357,-75.44150311,93.90803392
3515,Dmelanogaster,10,19,4,-18.21220404,-87.23514957,89.11596769
3516,Dmelanogaster,10,0,5,54.77545099,-57.619123,79.50039853
3517,Dmelanogaster,10,1,5,59.43006343,-48.16353122,76.49613179
3518,Dmelanogaster,10,2,5,5.596636758,-65.48411085,65.72283558
3519,Dmelanogaster,10,3,5,19.77991644,24.66216455,31.6143552
3520,Dmelanogaster,10,4,5,8.366738631,27.27451045,28.52895434
3521,Dmelanogaster,10,6,5,-27.09199327,-68.05527404,73.24954897
3522,Dmelanogaster,10,7,5,8.254411981,-10.33126723,13.22385722
3523,Dmelanogaster,10,8,5,-7.743536143,-36.96255178,37.76496506
3524,Dmelanogaster,10,9,5,8.154335678,-65.31169092,65.81876754
3525,Dmelanogaster,10,10,5,63.08941415,-19.4813217,66.02875187
3526,Dmelanogaster,10,11,5,5.027033574,16.85423562,17.58795966
3527,Dmelanogaster,10,12,5,-18.19858806,18.24249399,25.76775493
3528,Dmelanogaster,10,13,5,5.251634438,-62.62983965,62.84963388
3529,Dmelanogaster,10,14,5,-32.82817908,-50.2552479,60.02732114
3530,Dmelanogaster,10,15,5,29.17563619,-72.75224871,78.38435711
3531,Dmelanogaster,10,16,5,-22.97034542,-50.29304676,55.29039086
3532,Dmelanogaster,10,17,5,-3.054089938,-31.70931666,31.85605481
3533,Dmelanogaster,10,18,5,64.2889922,-48.16699266,80.33139921
3534,Dmelanogaster,10,19,5,-9.845465405,-59.96063912,60.76356995
3535,Dmelanogaster,10,0,6,81.86744426,10.43615104,82.52994413
3536,Dmelanogaster,10,1,6,86.5220567,19.89174282,88.77920774
3537,Dmelanogaster,10,2,6,32.68863002,2.571163193,32.78959306
3538,Dmelanogaster,10,3,6,46.8719097,92.71743859,103.8917674
3539,Dmelanogaster,10,4,6,35.4587319,95.32978449,101.710813
3540,Dmelanogaster,10,5,6,27.09199327,68.05527404,73.24954897
3541,Dmelanogaster,10,7,6,35.34640525,57.72400681,67.68625655
3542,Dmelanogaster,10,8,6,19.34845712,31.09272226,36.6213076
3543,Dmelanogaster,10,9,6,35.24632894,2.743583122,35.35294828
3544,Dmelanogaster,10,10,6,90.18140742,48.57395234,102.431026
3545,Dmelanogaster,10,11,6,32.11902684,84.90950966,90.78136767
3546,Dmelanogaster,10,12,6,8.893405206,86.29776803,86.7548121
3547,Dmelanogaster,10,13,6,32.3436277,5.425434393,32.79551176
3548,Dmelanogaster,10,14,6,-5.736185813,17.80002614,18.70146407
3549,Dmelanogaster,10,15,6,56.26762946,-4.696974668,56.46333054
3550,Dmelanogaster,10,16,6,4.121647846,17.76222727,18.23416296
3551,Dmelanogaster,10,17,6,24.03790333,36.34595738,43.57578932
3552,Dmelanogaster,10,18,6,91.38098546,19.88828138,93.52020231
3553,Dmelanogaster,10,19,6,17.24652786,8.094634918,19.05166234
3554,Dmelanogaster,10,0,7,46.52103901,-47.28785577,66.33512172
3555,Dmelanogaster,10,1,7,51.17565145,-37.832264,63.64139769
3556,Dmelanogaster,10,2,7,-2.657775223,-55.15284362,55.21684461
3557,Dmelanogaster,10,3,7,11.52550445,34.99343178,36.8426047
3558,Dmelanogaster,10,4,7,0.11232665,37.60577768,37.60594544
3559,Dmelanogaster,10,5,7,-8.254411981,10.33126723,13.22385722
3560,Dmelanogaster,10,6,7,-35.34640525,-57.72400681,67.68625655
3561,Dmelanogaster,10,8,7,-15.99794812,-26.63128455,31.06701886
3562,Dmelanogaster,10,9,7,-0.100076303,-54.98042369,54.98051477
3563,Dmelanogaster,10,10,7,54.83500217,-9.150054475,55.59317368
3564,Dmelanogaster,10,11,7,-3.227378407,27.18550285,27.37640474
3565,Dmelanogaster,10,12,7,-26.45300004,28.57376122,38.9386831
3566,Dmelanogaster,10,13,7,-3.002777543,-52.29857242,52.38470531
3567,Dmelanogaster,10,14,7,-41.08259106,-39.92398067,57.2861547
3568,Dmelanogaster,10,15,7,20.92122421,-62.42098148,65.83370376
3569,Dmelanogaster,10,16,7,-31.2247574,-39.96177954,50.71419228
3570,Dmelanogaster,10,17,7,-11.30850192,-21.37804943,24.18477234
3571,Dmelanogaster,10,18,7,56.03458022,-37.83572543,67.61224962
3572,Dmelanogaster,10,19,7,-18.09987739,-49.62937189,52.82688819
3573,Dmelanogaster,10,0,8,62.51898714,-20.65657122,65.84312938
3574,Dmelanogaster,10,1,8,67.17359958,-11.20097945,68.10106035
3575,Dmelanogaster,10,2,8,13.3401729,-28.52155907,31.487133
3576,Dmelanogaster,10,3,8,27.52345258,61.62471633,67.4918225
3577,Dmelanogaster,10,4,8,16.11027477,64.23706223,66.22643821
3578,Dmelanogaster,10,5,8,7.743536143,36.96255178,37.76496506
3579,Dmelanogaster,10,6,8,-19.34845712,-31.09272226,36.6213076
3580,Dmelanogaster,10,7,8,15.99794812,26.63128455,31.06701886
3581,Dmelanogaster,10,9,8,15.89787182,-28.34913914,32.50255403
3582,Dmelanogaster,10,10,8,70.8329503,17.48123008,72.95820895
3583,Dmelanogaster,10,11,8,12.77056972,53.8167874,55.31124711
3584,Dmelanogaster,10,12,8,-10.45505192,55.20504577,56.18634344
3585,Dmelanogaster,10,13,8,12.99517058,-25.66728787,28.76949991
3586,Dmelanogaster,10,14,8,-25.08464294,-13.29269612,28.38899578
3587,Dmelanogaster,10,15,8,36.91917234,-35.78969693,51.41913741
3588,Dmelanogaster,10,16,8,-15.22680928,-13.33049499,20.23753486
3589,Dmelanogaster,10,17,8,4.689446205,5.253235123,7.041831081
3590,Dmelanogaster,10,18,8,72.03252834,-11.20444088,72.89872862
3591,Dmelanogaster,10,19,8,-2.101929261,-22.99808734,23.09394137
3592,Dmelanogaster,10,0,9,46.62111532,7.692567921,47.25149727
3593,Dmelanogaster,10,1,9,51.27572775,17.14815969,54.06717708
3594,Dmelanogaster,10,2,9,-2.55769892,-0.172419928,2.56350393
3595,Dmelanogaster,10,3,9,11.62558076,89.97385547,90.72182095
3596,Dmelanogaster,10,4,9,0.212402953,92.58620137,92.58644501
3597,Dmelanogaster,10,5,9,-8.154335678,65.31169092,65.81876754
3598,Dmelanogaster,10,6,9,-35.24632894,-2.743583122,35.35294828
3599,Dmelanogaster,10,7,9,0.100076303,54.98042369,54.98051477
3600,Dmelanogaster,10,8,9,-15.89787182,28.34913914,32.50255403
3601,Dmelanogaster,10,10,9,54.93507847,45.83036921,71.54219447
3602,Dmelanogaster,10,11,9,-3.127302104,82.16592654,82.22541883
3603,Dmelanogaster,10,12,9,-26.35292374,83.55418491,87.61151982
3604,Dmelanogaster,10,13,9,-2.90270124,2.681851271,3.95196163
3605,Dmelanogaster,10,14,9,-40.98251476,15.05644302,43.66077178
3606,Dmelanogaster,10,15,9,21.02130052,-7.44055779,22.29925953
3607,Dmelanogaster,10,16,9,-31.1246811,15.01864415,34.55872459
3608,Dmelanogaster,10,17,9,-11.20842562,33.60237426,35.42242737
3609,Dmelanogaster,10,18,9,56.13465652,17.14469826,58.69446602
3610,Dmelanogaster,10,19,9,-17.99980108,5.351051796,18.77835441
3611,Dmelanogaster,10,0,10,-8.31396316,-38.13780129,39.03349678
3612,Dmelanogaster,10,1,10,-3.659350721,-28.68220952,28.91470198
3613,Dmelanogaster,10,2,10,-57.49277739,-46.00278914,73.63203149
3614,Dmelanogaster,10,3,10,-43.30949772,44.14348626,61.84140984
3615,Dmelanogaster,10,4,10,-54.72267552,46.75583216,71.9769342
3616,Dmelanogaster,10,5,10,-63.08941415,19.4813217,66.02875187
3617,Dmelanogaster,10,6,10,-90.18140742,-48.57395234,102.431026
3618,Dmelanogaster,10,7,10,-54.83500217,9.150054475,55.59317368
3619,Dmelanogaster,10,8,10,-70.8329503,-17.48123008,72.95820895
3620,Dmelanogaster,10,9,10,-54.93507847,-45.83036921,71.54219447
3621,Dmelanogaster,10,11,10,-58.06238058,36.33555733,68.49461851
3622,Dmelanogaster,10,12,10,-81.28800221,37.72381569,89.61487362
3623,Dmelanogaster,10,13,10,-57.83777971,-43.14851794,72.15956876
3624,Dmelanogaster,10,14,10,-95.91759323,-30.77392619,100.7334067
3625,Dmelanogaster,10,15,10,-33.91377796,-53.270927,63.15010688
3626,Dmelanogaster,10,16,10,-86.05975957,-30.81172506,91.40921518
3627,Dmelanogaster,10,17,10,-66.14350409,-12.22799495,67.26430698
3628,Dmelanogaster,10,18,10,1.199578045,-28.68567095,28.71074199
3629,Dmelanogaster,10,19,10,-72.93487956,-40.47931742,83.41505736
3630,Dmelanogaster,10,0,11,49.74841742,-74.47335862,89.56107514
3631,Dmelanogaster,10,1,11,54.40302986,-65.01776685,84.77617391
3632,Dmelanogaster,10,2,11,0.569603184,-82.33834647,82.34031665
3633,Dmelanogaster,10,3,11,14.75288286,7.807928932,16.69165381
3634,Dmelanogaster,10,4,11,3.339705057,10.42027483,10.94238353
3635,Dmelanogaster,10,5,11,-5.027033574,-16.85423562,17.58795966
3636,Dmelanogaster,10,6,11,-32.11902684,-84.90950966,90.78136767
3637,Dmelanogaster,10,7,11,3.227378407,-27.18550285,27.37640474
3638,Dmelanogaster,10,8,11,-12.77056972,-53.8167874,55.31124711
3639,Dmelanogaster,10,9,11,3.127302104,-82.16592654,82.22541883
3640,Dmelanogaster,10,10,11,58.06238058,-36.33555733,68.49461851
3641,Dmelanogaster,10,12,11,-23.22562163,1.388258369,23.26707462
3642,Dmelanogaster,10,13,11,0.224600864,-79.48407527,79.4843926
3643,Dmelanogaster,10,14,11,-37.85521265,-67.10948352,77.04998315
3644,Dmelanogaster,10,15,11,24.14860262,-89.60648433,92.80343228
3645,Dmelanogaster,10,16,11,-27.99737899,-67.14728239,72.7503317
3646,Dmelanogaster,10,17,11,-8.081123512,-48.56355228,49.23132303
3647,Dmelanogaster,10,18,11,59.26195862,-65.02122828,87.97579137
3648,Dmelanogaster,10,19,11,-14.87249898,-76.81487474,78.24139702
3649,Dmelanogaster,10,0,12,72.97403905,-75.86161699,105.2625067
3650,Dmelanogaster,10,1,12,77.62865149,-66.40602521,102.1565843
3651,Dmelanogaster,10,2,12,23.79522482,-83.72660484,87.04227181
3652,Dmelanogaster,10,3,12,37.9785045,6.419670563,38.51725553
3653,Dmelanogaster,10,4,12,26.56532669,9.032016462,28.05875805
3654,Dmelanogaster,10,5,12,18.19858806,-18.24249399,25.76775493
3655,Dmelanogaster,10,6,12,-8.893405206,-86.29776803,86.7548121
3656,Dmelanogaster,10,7,12,26.45300004,-28.57376122,38.9386831
3657,Dmelanogaster,10,8,12,10.45505192,-55.20504577,56.18634344
3658,Dmelanogaster,10,9,12,26.35292374,-83.55418491,87.61151982
3659,Dmelanogaster,10,10,12,81.28800221,-37.72381569,89.61487362
3660,Dmelanogaster,10,11,12,23.22562163,-1.388258369,23.26707462
3661,Dmelanogaster,10,13,12,23.4502225,-80.87233364,84.20360612
3662,Dmelanogaster,10,14,12,-14.62959102,-68.49774189,70.0425983
3663,Dmelanogaster,10,15,12,47.37422425,-90.9947427,102.588305
3664,Dmelanogaster,10,16,12,-4.77175736,-68.53554076,68.7014557
3665,Dmelanogaster,10,17,12,15.14449812,-49.95181065,52.19711879
3666,Dmelanogaster,10,18,12,82.48758026,-66.40948665,105.8981625
3667,Dmelanogaster,10,19,12,8.353122655,-78.20313311,78.64797955
3668,Dmelanogaster,10,0,13,49.52381655,5.01071665,49.77665806
3669,Dmelanogaster,10,1,13,54.17842899,14.46630842,56.07652136
3670,Dmelanogaster,10,2,13,0.34500232,-2.854271199,2.875046205
3671,Dmelanogaster,10,3,13,14.528282,87.2920042,88.49273967
3672,Dmelanogaster,10,4,13,3.115104193,89.9043501,89.95830168
3673,Dmelanogaster,10,5,13,-5.251634438,62.62983965,62.84963388
3674,Dmelanogaster,10,6,13,-32.3436277,-5.425434393,32.79551176
3675,Dmelanogaster,10,7,13,3.002777543,52.29857242,52.38470531
3676,Dmelanogaster,10,8,13,-12.99517058,25.66728787,28.76949991
3677,Dmelanogaster,10,9,13,2.90270124,-2.681851271,3.95196163
3678,Dmelanogaster,10,10,13,57.83777971,43.14851794,72.15956876
3679,Dmelanogaster,10,11,13,-0.224600864,79.48407527,79.4843926
3680,Dmelanogaster,10,12,13,-23.4502225,80.87233364,84.20360612
3681,Dmelanogaster,10,14,13,-38.07981352,12.37459175,40.04001397
3682,Dmelanogaster,10,15,13,23.92400176,-10.12240906,25.97731751
3683,Dmelanogaster,10,16,13,-28.22197986,12.33679288,30.80059424
3684,Dmelanogaster,10,17,13,-8.305724376,30.92052299,32.01661755
3685,Dmelanogaster,10,18,13,59.03735776,14.46284699,60.78308609
3686,Dmelanogaster,10,19,13,-15.09709984,2.669200525,15.33124441
3687,Dmelanogaster,10,0,14,87.60363007,-7.363875099,87.91258532
3688,Dmelanogaster,10,1,14,92.25824251,2.091716673,92.28195159
3689,Dmelanogaster,10,2,14,38.42481584,-15.22886295,41.33261108
3690,Dmelanogaster,10,3,14,52.60809551,74.91741245,91.54359837
3691,Dmelanogaster,10,4,14,41.19491771,77.52975835,87.79455948
3692,Dmelanogaster,10,5,14,32.82817908,50.2552479,60.02732114
3693,Dmelanogaster,10,6,14,5.736185813,-17.80002614,18.70146407
3694,Dmelanogaster,10,7,14,41.08259106,39.92398067,57.2861547
3695,Dmelanogaster,10,8,14,25.08464294,13.29269612,28.38899578
3696,Dmelanogaster,10,9,14,40.98251476,-15.05644302,43.66077178
3697,Dmelanogaster,10,10,14,95.91759323,30.77392619,100.7334067
3698,Dmelanogaster,10,11,14,37.85521265,67.10948352,77.04998315
3699,Dmelanogaster,10,12,14,14.62959102,68.49774189,70.0425983
3700,Dmelanogaster,10,13,14,38.07981352,-12.37459175,40.04001397
3701,Dmelanogaster,10,15,14,62.00381527,-22.49700081,65.95898842
3702,Dmelanogaster,10,16,14,9.857833659,-0.037798868,9.857906126
3703,Dmelanogaster,10,17,14,29.77408914,18.54593124,35.07774151
3704,Dmelanogaster,10,18,14,97.11717128,2.088255241,97.13961996
3705,Dmelanogaster,10,19,14,22.98271367,-9.705391224,24.94794073
3706,Dmelanogaster,10,0,15,25.5998148,15.13312571,29.73822475
3707,Dmelanogaster,10,1,15,30.25442724,24.58871748,38.98634883
3708,Dmelanogaster,10,2,15,-23.57899944,7.268137862,24.67377236
3709,Dmelanogaster,10,3,15,-9.395719759,97.41441326,97.86647772
3710,Dmelanogaster,10,4,15,-20.80889756,100.0267592,102.1683061
3711,Dmelanogaster,10,5,15,-29.17563619,72.75224871,78.38435711
3712,Dmelanogaster,10,6,15,-56.26762946,4.696974668,56.46333054
3713,Dmelanogaster,10,7,15,-20.92122421,62.42098148,65.83370376
3714,Dmelanogaster,10,8,15,-36.91917234,35.78969693,51.41913741
3715,Dmelanogaster,10,9,15,-21.02130052,7.44055779,22.29925953
3716,Dmelanogaster,10,10,15,33.91377796,53.270927,63.15010688
3717,Dmelanogaster,10,11,15,-24.14860262,89.60648433,92.80343228
3718,Dmelanogaster,10,12,15,-47.37422425,90.9947427,102.588305
3719,Dmelanogaster,10,13,15,-23.92400176,10.12240906,25.97731751
3720,Dmelanogaster,10,14,15,-62.00381527,22.49700081,65.95898842
3721,Dmelanogaster,10,16,15,-52.14598161,22.45920194,56.77692445
3722,Dmelanogaster,10,17,15,-32.22972613,41.04293205,52.18503155
3723,Dmelanogaster,10,18,15,35.113356,24.58525605,42.86470092
3724,Dmelanogaster,10,19,15,-39.0211016,12.79160959,41.06423804
3725,Dmelanogaster,10,0,16,77.74579641,-7.326076232,78.09020587
3726,Dmelanogaster,10,1,16,82.40040885,2.129515541,82.42792133
3727,Dmelanogaster,10,2,16,28.56698218,-15.19106408,32.35492078
3728,Dmelanogaster,10,3,16,42.75026186,74.95521132,86.28944659
3729,Dmelanogaster,10,4,16,31.33708405,77.56755722,83.65846502
3730,Dmelanogaster,10,5,16,22.97034542,50.29304676,55.29039086
3731,Dmelanogaster,10,6,16,-4.121647846,-17.76222727,18.23416296
3732,Dmelanogaster,10,7,16,31.2247574,39.96177954,50.71419228
3733,Dmelanogaster,10,8,16,15.22680928,13.33049499,20.23753486
3734,Dmelanogaster,10,9,16,31.1246811,-15.01864415,34.55872459
3735,Dmelanogaster,10,10,16,86.05975957,30.81172506,91.40921518
3736,Dmelanogaster,10,11,16,27.99737899,67.14728239,72.7503317
3737,Dmelanogaster,10,12,16,4.77175736,68.53554076,68.7014557
3738,Dmelanogaster,10,13,16,28.22197986,-12.33679288,30.80059424
3739,Dmelanogaster,10,14,16,-9.857833659,0.037798868,9.857906126
3740,Dmelanogaster,10,15,16,52.14598161,-22.45920194,56.77692445
3741,Dmelanogaster,10,17,16,19.91625548,18.58373011,27.23990193
3742,Dmelanogaster,10,18,16,87.25933762,2.126054109,87.28523419
3743,Dmelanogaster,10,19,16,13.12488002,-9.667592357,16.30106798
3744,Dmelanogaster,10,0,17,57.82954093,-25.90980634,63.36855584
3745,Dmelanogaster,10,1,17,62.48415337,-16.45421457,64.61432194
3746,Dmelanogaster,10,2,17,8.650726696,-33.77479419,34.8650512
3747,Dmelanogaster,10,3,17,22.83400637,56.37148121,60.82052072
3748,Dmelanogaster,10,4,17,11.42082857,58.98382711,60.07934076
3749,Dmelanogaster,10,5,17,3.054089938,31.70931666,31.85605481
3750,Dmelanogaster,10,6,17,-24.03790333,-36.34595738,43.57578932
3751,Dmelanogaster,10,7,17,11.30850192,21.37804943,24.18477234
3752,Dmelanogaster,10,8,17,-4.689446205,-5.253235123,7.041831081
3753,Dmelanogaster,10,9,17,11.20842562,-33.60237426,35.42242737
3754,Dmelanogaster,10,10,17,66.14350409,12.22799495,67.26430698
3755,Dmelanogaster,10,11,17,8.081123512,48.56355228,49.23132303
3756,Dmelanogaster,10,12,17,-15.14449812,49.95181065,52.19711879
3757,Dmelanogaster,10,13,17,8.305724376,-30.92052299,32.01661755
3758,Dmelanogaster,10,14,17,-29.77408914,-18.54593124,35.07774151
3759,Dmelanogaster,10,15,17,32.22972613,-41.04293205,52.18503155
3760,Dmelanogaster,10,16,17,-19.91625548,-18.58373011,27.23990193
3761,Dmelanogaster,10,18,17,67.34308214,-16.457676,69.32492922
3762,Dmelanogaster,10,19,17,-6.791375467,-28.25132247,29.05615256
3763,Dmelanogaster,10,0,18,-9.513541205,-9.45213034,13.41082526
3764,Dmelanogaster,10,1,18,-4.858928766,0.003461432,4.858929999
3765,Dmelanogaster,10,2,18,-58.69235544,-17.31711819,61.19375107
3766,Dmelanogaster,10,3,18,-44.50907576,72.82915721,85.35305481
3767,Dmelanogaster,10,4,18,-55.92225357,75.44150311,93.90803392
3768,Dmelanogaster,10,5,18,-64.2889922,48.16699266,80.33139921
3769,Dmelanogaster,10,6,18,-91.38098546,-19.88828138,93.52020231
3770,Dmelanogaster,10,7,18,-56.03458022,37.83572543,67.61224962
3771,Dmelanogaster,10,8,18,-72.03252834,11.20444088,72.89872862
3772,Dmelanogaster,10,9,18,-56.13465652,-17.14469826,58.69446602
3773,Dmelanogaster,10,10,18,-1.199578045,28.68567095,28.71074199
3774,Dmelanogaster,10,11,18,-59.26195862,65.02122828,87.97579137
3775,Dmelanogaster,10,12,18,-82.48758026,66.40948665,105.8981625
3776,Dmelanogaster,10,13,18,-59.03735776,-14.46284699,60.78308609
3777,Dmelanogaster,10,14,18,-97.11717128,-2.088255241,97.13961996
3778,Dmelanogaster,10,15,18,-35.113356,-24.58525605,42.86470092
3779,Dmelanogaster,10,16,18,-87.25933762,-2.126054109,87.28523419
3780,Dmelanogaster,10,17,18,-67.34308214,16.457676,69.32492922
3781,Dmelanogaster,10,19,18,-74.1344576,-11.79364647,75.06668969
3782,Dmelanogaster,10,0,19,64.6209164,2.341516125,64.66332449
3783,Dmelanogaster,10,1,19,69.27552884,11.7971079,70.2728301
3784,Dmelanogaster,10,2,19,15.44210216,-5.523471724,16.40022131
3785,Dmelanogaster,10,3,19,29.62538184,84.62280368,89.65869813
3786,Dmelanogaster,10,4,19,18.21220404,87.23514957,89.11596769
3787,Dmelanogaster,10,5,19,9.845465405,59.96063912,60.76356995
3788,Dmelanogaster,10,6,19,-17.24652786,-8.094634918,19.05166234
3789,Dmelanogaster,10,7,19,18.09987739,49.62937189,52.82688819
3790,Dmelanogaster,10,8,19,2.101929261,22.99808734,23.09394137
3791,Dmelanogaster,10,9,19,17.99980108,-5.351051796,18.77835441
3792,Dmelanogaster,10,10,19,72.93487956,40.47931742,83.41505736
3793,Dmelanogaster,10,11,19,14.87249898,76.81487474,78.24139702
3794,Dmelanogaster,10,12,19,-8.353122655,78.20313311,78.64797955
3795,Dmelanogaster,10,13,19,15.09709984,-2.669200525,15.33124441
3796,Dmelanogaster,10,14,19,-22.98271367,9.705391224,24.94794073
3797,Dmelanogaster,10,15,19,39.0211016,-12.79160959,41.06423804
3798,Dmelanogaster,10,16,19,-13.12488002,9.667592357,16.30106798
3799,Dmelanogaster,10,17,19,6.791375467,28.25132247,29.05615256
3800,Dmelanogaster,10,18,19,74.1344576,11.79364647,75.06668969
3801,Dmelanogaster,11,1,0,49.4822868,3.286887606,49.59133328
3802,Dmelanogaster,11,2,0,75.14802429,-8.854772352,75.66790964
3803,Dmelanogaster,11,3,0,-4.012927662,-33.4466568,33.68653202
3804,Dmelanogaster,11,4,0,-7.165466091,-36.2191253,36.92111783
3805,Dmelanogaster,11,5,0,-2.412022949,-30.05187179,30.14851327
3806,Dmelanogaster,11,6,0,80.81498753,-4.880861272,80.96224439
3807,Dmelanogaster,11,7,0,25.27845615,4.016301801,25.59552745
